"Gene","logFC_Condition","adjP_Condition","logFC_Platform","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","BIOS_Rank"
"KTN1",-0.793286619703309,2.53870846506321e-13,2.03331615824453e-15,0.0674561744672587,0.999975488016159,0,0,0.766238651236127,0.91494684177611,0.834876543209877,0.366734062743909
"BANF1",0.699996249961231,9.18927741482446e-14,8.30038650899823e-16,0.0616089863073197,0.999971787042705,0,0,0.771731401424199,0.91119449656035,0.837962962962963,0.366662434954845
"SYTL2",-1.21394210949083,3.20941993739997e-09,2.45112084829478e-15,0.069609494628693,0.999985110866256,0,0,0.76349227614209,0.8364602876798,0.833333333333333,0.366617376327408
"GPX1",0.638144009395277,1.63903904839215e-10,-4.27274929691386e-15,0.0421577876288476,0.999968736719124,0,0,0.790956027082453,0.91776110068793,0.848765432098765,0.366616510286085
"HERPUD1",-0.78821639081353,1.08969070311773e-13,-1.5208090717829e-15,0.0689796331355368,0.999975309385082,0,0,0.76349227614209,0.899937460913071,0.833333333333333,0.366489443732542
"TIMELESS",1.17726682147435,1.28747016299331e-15,-1.19770677814404e-15,0.118347019607642,0.999984545530991,0,0,0.714057524449437,0.91494684177611,0.805555555555556,0.366477817917614
"TRIP6",1.13901846507073,7.02367228351364e-11,-7.13053337685754e-16,0.0780771311403617,0.999983917165215,0,0,0.754031967187774,0.82801751094434,0.845679012345679,0.36641860309867
"TNNI3",1.71492289940155,2.70921383699273e-13,-1.58208709299027e-15,0.145499562552397,0.999990412186715,0,0,0.686593773509074,0.913696060037523,0.790123456790124,0.366416749649637
"NUP155",1.16550685530053,2.49167037028933e-14,4.06663231648907e-16,0.107039938514002,0.999984356722407,0,0,0.725043024825582,0.925578486554096,0.811728395061728,0.366413464012398
"FLI1",-0.987976681900716,3.60871772304909e-10,1.12528729853533e-15,0.0629825891757289,0.999980960344477,0,0,0.768985026330163,0.884928080050031,0.83641975308642,0.366389715170074
"SLC27A5",1.25639429846952,3.8014726073422e-08,-5.29219274063646e-15,0.0629379708107209,0.999985724037228,0,0,0.768985026330163,0.853658536585366,0.83641975308642,0.366381744235622
"PLAGL2",1.03784802479946,4.89616989068057e-12,-3.89951044046897e-17,0.0792468368491348,0.999982031804391,0,0,0.752506775765945,0.883051907442151,0.827160493827161,0.366347128883894
"ZNF792",0.861266189661493,1.60210178062589e-11,1.71021386460568e-15,0.0627700637605513,0.999977679892282,0,0,0.768985026330163,0.918073796122577,0.83641975308642,0.366346553996599
"BID",1.00063500772319,1.06468794001775e-15,-9.58165422515232e-16,0.10114819233745,0.999981242415964,0,0,0.730535775013655,0.940587867417136,0.814814814814815,0.366333041953414
"TPD52L1",1.42366330114294,2.00241100968855e-09,-2.58481834911086e-15,0.0836043852206491,0.999987784134611,0,0,0.74735410204355,0.82426516572858,0.882716049382716,0.366189254279762
"SHROOM3",-0.965672271738367,2.20203900618911e-09,2.45669157749545e-15,0.0564398712899848,0.999980445329814,0,0,0.774477776518235,0.843652282676673,0.839506172839506,0.366179618627607
"PCDHB14",1.40081870526302,3.57024399799543e-10,-2.67395001632158e-16,0.0893449052854245,0.999987531786681,0,0,0.7415212753898,0.849280800500313,0.820987654320988,0.366170742492381
"RPL22L1",1.27271497125589,9.45145218969014e-12,-6.81300181241936e-15,0.0947262116985947,0.999985948883857,0,0,0.736028525201727,0.893370856785491,0.817901234567901,0.366148137156836
"CDC7",1.18464024942825,1.44069366777094e-12,-1.96089667863582e-15,0.0947045038062423,0.999984662000816,0,0,0.736028525201727,0.893058161350844,0.817901234567901,0.366143538201757
"TRIM10",-0.958783456651193,8.61140886436978e-13,-1.82719917781975e-15,0.0780953623023395,0.999980281422074,0,0,0.752506775765945,0.895559724828017,0.827160493827161,0.366116483898072
"FUS",0.636785387513577,1.63543296080623e-11,3.69896418924485e-15,0.0463712015353765,0.999968663065941,0,0,0.784082360336779,0.84490306441526,0.907407407407407,0.366084444987619
"ZNF280B",1.46193706801295,3.6599406456451e-09,2.0945941794519e-15,0.0832668973027341,0.99998818924261,0,0,0.747014025577872,0.828642901813634,0.824074074074074,0.366053822424643
"ANAPC1",0.889674412086129,2.06779681375802e-16,1.13642875693667e-15,0.094206662488751,0.999978496626492,0,0,0.736028525201727,0.942464040025016,0.817901234567901,0.366042736863394
"CDC16",0.694382160301894,8.761803900555e-14,-8.57892296903173e-16,0.061211854255326,0.999971532599998,0,0,0.768985026330163,0.923702313946216,0.83641975308642,0.366033682637097
"MYBBP1A",0.927733904867849,9.38456565489854e-16,2.23943313866932e-15,0.0941223371702113,0.999979512439266,0,0,0.736028525201727,0.919949968730457,0.817901234567901,0.366026074962241
"LIF",1.33543144444026,3.28261212944726e-14,8.13326463297813e-16,0.12156633594849,0.999986761778827,0,0,0.708564774261364,0.90556597873671,0.802469135802469,0.366023574397736
"ACTN1",0.93289815171905,2.77823272649344e-08,1.82719917781975e-15,0.047590420005181,0.999979643887454,0,0,0.782412894050723,0.84396497811132,0.87962962962963,0.365996591588672
"NR1H4",-2.54655497865746,4.60837082642999e-09,-8.91316672107193e-16,0.143322507646656,0.999994607257799,0,0,0.686593773509074,0.823639774859287,0.790123456790124,0.365982177682706
"SNORD44",0.948832080549933,3.92608312001926e-10,-2.8744962675457e-15,0.0602526651840463,0.999980040443431,0,0,0.768985026330163,0.851782363977486,0.83641975308642,0.365843546391528
"ASB8",-0.617458648395585,3.88198510658723e-11,2.39680623858825e-15,0.0433988413060729,0.999967580230688,0,0,0.785463276894381,0.852407754846779,0.845679012345679,0.365765939686228
"ATG16L2",-0.669598601651017,4.32964208737021e-11,-2.0388868874452e-15,0.0468492948539931,0.999970358363749,0,0,0.781856405288704,0.843652282676673,0.882716049382716,0.365735211701289
"PLSCR4",-1.16532207522296,1.95944642189292e-12,-7.46477712889774e-16,0.0921093667299218,0.999984353725314,0,0,0.736028525201727,0.884302689180738,0.817901234567901,0.365624449131392
"PTPRF",-0.716738006221219,8.54572665830108e-09,3.36750580180499e-15,0.0390409064008388,0.999972522148362,0,0,0.789090759194946,0.847717323327079,0.864197530864197,0.365620837548829
"LIMK1",0.9667593027605,1.1242551478579e-15,-8.46750838501833e-16,0.097569590942387,0.999980470980541,0,0,0.730535775013655,0.939962476547842,0.814814814814815,0.365617167387317
"DPYD",-0.973767579704654,6.85568121001542e-09,1.96089667863582e-15,0.0536705037862086,0.999980634980143,0,0,0.774065562620444,0.83927454659162,0.842592592592593,0.365543340277359
"LSM5",0.863748009363563,1.92671763578449e-15,-5.04464346178169e-15,0.0858089825371106,0.999977753386035,0,0,0.7415212753898,0.937773608505316,0.820987654320988,0.365461602262589
"ALDH4A1",1.2156717394919,3.61382048508531e-11,-1.33697500816079e-15,0.0857001253375023,0.99998513668557,0,0,0.7415212753898,0.900562851782364,0.820987654320988,0.365441307482574
"MTAP",0.78599373173343,1.56228500757697e-10,1.72692605220769e-16,0.0520357293364885,0.999975230351226,0,0,0.774477776518235,0.901813633520951,0.839506172839506,0.36529774724119
"OTUB2",1.52857866882144,4.22852322354666e-12,6.68487504080395e-17,0.117374530989762,0.999988846195998,0,0,0.708564774261364,0.879924953095685,0.802469135802469,0.365185630289425
"PRPS1",0.843081380879252,1.039034329926e-10,-1.14757021533801e-15,0.056823336011635,0.999977128187205,0,0,0.768985026330163,0.852407754846779,0.83641975308642,0.3651570981058
"TRAK2",-0.730543881357522,2.70921383699273e-13,3.53184231322475e-15,0.0619816874489563,0.999973102995917,0,0,0.76349227614209,0.886178861788618,0.833333333333333,0.365089413317393
"POLR1B",1.3297132846501,2.16747493303264e-17,1.51245297798189e-15,0.149595496147717,0.999986690840285,0,0,0.675608273132929,0.940587867417136,0.783950617283951,0.365038092024186
"SHMT2",1.09885206393703,6.30964778650725e-15,1.94975522023448e-16,0.105343434457916,0.99998321019956,0,0,0.71955027463751,0.92245153220763,0.808641975308642,0.364975383858997
"SNRPD1",0.719437451751156,2.31857160236385e-13,-2.97755475775809e-15,0.0613678299019927,0.999972637474061,0,0,0.76349227614209,0.90462789243277,0.833333333333333,0.364966548703629
"PITPNM3",-1.35836362420406,5.39712368052541e-10,5.79355836869675e-16,0.0849913087171726,0.999987040271149,0,0,0.73956325937529,0.819887429643527,0.833333333333333,0.364908321672722
"IMPDH2",1.0024504096368,5.87030534500244e-13,2.18372584666262e-15,0.0827783887745269,0.999981282285318,0,0,0.7415212753898,0.911819887429643,0.820987654320988,0.364856189289929
"RRP15",1.06141671145435,2.42419590609052e-15,-2.67395001632158e-16,0.104731577119212,0.999982503129999,0,0,0.71955027463751,0.921826141338336,0.808641975308642,0.364852870977344
"HEXIM1",-1.15866581829411,1.65499863796534e-15,2.06116980424788e-15,0.115624006729211,0.999984245124912,0,0,0.708564774261364,0.933708567854909,0.802469135802469,0.364834605223097
"SLC19A1",1.00618334337768,1.85508239322356e-10,1.57094563458893e-15,0.0661063338640239,0.999981363814979,0,0,0.757999525954018,0.8411507191995,0.830246913580247,0.364817444726604
"KIF18A",1.94586660195727,1.06957259310438e-13,1.79377480261573e-15,0.170396056839426,0.999991936780533,0,0,0.653637272380638,0.902439024390244,0.771604938271605,0.364805053200119
"NUP37",0.840881792862996,3.4410809355872e-16,-1.55980417618759e-15,0.0877843972392549,0.999977059836639,0,0,0.736028525201727,0.934959349593496,0.817901234567901,0.364757996455524
"RPL23AP7",0.625153913291601,1.26529714975579e-13,-9.67078589236304e-15,0.0544355858210859,0.999968019401294,0,0,0.768985026330163,0.92057535959975,0.83641975308642,0.364677726310508
"KBTBD6",0.848565639819852,1.61919224327339e-12,-1.30355063295677e-15,0.0675468572288671,0.999977297063284,0,0,0.755253150859981,0.882426516572858,0.828703703703704,0.364555461030427
"SPNS3",0.863741130385705,1.01252975633412e-12,-3.96635919087701e-15,0.0699437873812429,0.999977753182938,0,0,0.752506775765945,0.889305816135084,0.827160493827161,0.364485663266025
"CRAT",-0.972538899600574,2.32970858529382e-11,-9.47023964113892e-16,0.0698120729090354,0.999980606398877,0,0,0.752506775765945,0.887429643527204,0.827160493827161,0.364459891014771
"SVEP1",-1.09931540005891,4.68024386722769e-10,2.25057459707066e-15,0.0692423047890133,0.999983218649195,0,0,0.752506775765945,0.901813633520951,0.827160493827161,0.364346459840831
"KBTBD11",-1.09882716023338,4.28344785916689e-07,-2.10573563785324e-15,0.0472418157452765,0.999983209745165,0,0,0.774477776518235,0.869606003752345,0.839506172839506,0.364340560401735
"RBL1",1.264865866394,2.57488790856183e-13,1.46997616782678e-15,0.107503870539381,0.999985841472644,0,0,0.714057524449437,0.891494684177611,0.805555555555556,0.364309447292293
"CCDC74B",1.23567793997116,6.26678679482412e-12,-1.31469209135811e-15,0.0934583147022701,0.999985430077704,0,0,0.727789399919618,0.866166353971232,0.813271604938272,0.364246628939918
"TTI1",0.837403295035426,8.89102860746669e-14,-5.68214378468335e-16,0.0737836455485097,0.999976951012021,0,0,0.747014025577872,0.911507191994997,0.824074074074074,0.364154924427681
"TARBP1",1.10478265913493,1.09140894126371e-18,1.32583354975945e-15,0.133971339667414,0.999983317818201,0,0,0.686593773509074,0.974046278924328,0.790123456790123,0.364109686198938
"CCR2",-1.49699064291113,3.56419015610617e-10,1.29240917455543e-15,0.0954862475007427,0.99998854209263,0,0,0.725043024825582,0.852407754846779,0.811728395061728,0.364103562883791
"NTAN1",-0.570312291946272,3.44769919661813e-11,-1.61899317394471e-15,0.0402834855547594,0.99996463084053,0,0,0.779970526706308,0.844277673545966,0.842592592592593,0.364043728620319
"TLE4",-0.75540051159445,9.01203718299751e-11,2.81321824633833e-15,0.0512288877030011,0.999974095251797,0,0,0.768985026330163,0.894934333958724,0.83641975308642,0.364037601856992
"PCK2",-0.951997612643129,1.54892825962317e-09,3.15303272757919e-15,0.056622661837958,0.999980117645106,0,0,0.76349227614209,0.840525328330206,0.833333333333333,0.364019011125031
"CEBPB",1.00158391755095,1.0036641244898e-11,-2.43997938989344e-15,0.0743699292123871,0.999981263273668,0,0,0.745684635757495,0.82332707942464,0.888888888888889,0.36400716564871
"PRRC2A",0.715328228817041,6.48434816646342e-11,9.00229838828265e-15,0.0492016939842748,0.999972461573705,0,0,0.770726630048332,0.83739837398374,0.865740740740741,0.363980157121262
"C6orf15",1.7721170195769,1.86743287699966e-08,-1.73806751060903e-15,0.0924659836946314,0.999990826777894,0,0,0.72732050661088,0.813008130081301,0.884259259259259,0.363955463416681
"TEP1",-0.757608209524724,1.23287707131471e-10,1.30912136215744e-16,0.050682505213229,0.999974180233049,0,0,0.768985026330163,0.854909318323952,0.83641975308642,0.363928342355288
"PRELID2",-0.941289066735723,1.5288515750079e-09,3.39814481240867e-16,0.0560217480385201,0.999979854390018,0,0,0.76349227614209,0.881175734834271,0.833333333333333,0.363898775714126
"EXOSC2",1.04253378035674,1.94545752584582e-16,1.04033367822511e-15,0.110579194096015,0.999982127207154,0,0,0.708564774261364,0.922764227642276,0.802469135802469,0.363825219112907
"PSMB5",0.503617288280504,1.65216783722399e-10,-1.32583354975945e-15,0.0332587514148925,0.999959515382993,0,0,0.785751826622835,0.8458411507192,0.851851851851852,0.363794018684144
"RTN1",-1.38408123938818,3.45224051679671e-10,2.0945941794519e-15,0.088413777244002,0.999987341612392,0,0,0.730535775013655,0.859287054409006,0.814814814814815,0.36378737877401
"HYI",-0.576243815364121,8.13127284898303e-10,-1.64545413764789e-15,0.0353624741683503,0.999965028445583,0,0,0.78352587157476,0.844590368980613,0.848765432098765,0.363770674837739
"NADK",-0.54713956013559,5.49141988606896e-11,5.18634888582373e-15,0.0378999714627184,0.999962994886711,0,0,0.780743427764667,0.84302689180738,0.851851851851852,0.363721278822819
"FRZB",-1.35974292273962,4.59224320941513e-10,-1.62665292659563e-15,0.085721463433138,0.999987056722083,0,0,0.732885394231067,0.816135084427767,0.858024691358025,0.363718782877258
"CHODL",-1.53544299711173,7.39683781534737e-12,-8.91316672107193e-17,0.115384145845526,0.999988910625112,0,0,0.703072024073292,0.879299562226391,0.799382716049383,0.363689016108786
"RAB9A",-0.755215606048456,1.16799144657971e-13,-3.68782273084351e-15,0.0659379629688375,0.99997408811163,0,0,0.752506775765945,0.892432770481551,0.827160493827161,0.363683765369282
"BLOC1S1",-0.798965004006787,6.66000593276903e-11,-6.90770420883074e-16,0.0548917825565968,0.999975685382031,0,0,0.76349227614209,0.833958724202627,0.833333333333333,0.363671948816144
"DDX47",0.546523723306433,6.4767433827161e-11,-2.17258438826128e-15,0.0375928657673581,0.999962949517425,0,0,0.780743427764667,0.84302689180738,0.861111111111111,0.36365984860989
"EVL",-0.995000970846742,7.00646881165218e-09,-2.74636949593029e-15,0.0547773403405299,0.999981117756304,0,0,0.76349227614209,0.833333333333333,0.851851851851852,0.363650146847785
"SSPN",-1.13432834187423,1.59073806918671e-08,-2.18372584666262e-15,0.0597206356803051,0.999983837196472,0,0,0.757999525954018,0.83927454659162,0.830246913580247,0.363540799766159
"ARID3B",-0.590519498553171,7.28961034946243e-10,-2.00546251224118e-15,0.0364277190517933,0.99996595263514,0,0,0.781299916526686,0.843339587242026,0.861111111111111,0.363538717642724
"MED27",0.730262746071502,1.05282167553746e-10,2.11687709625458e-15,0.0491911820767889,0.999973091386958,0,0,0.768500675000258,0.836147592245153,0.864197530864197,0.363532989692801
"PTEN",-0.58201479396921,2.54104155447965e-10,1.97203813703716e-15,0.0377014911458878,0.999965407510698,0,0,0.779970526706308,0.863039399624766,0.842592592592593,0.363527485072579
"RFWD3",0.843593902444255,3.77853378070626e-12,1.4093944877695e-15,0.0650551037432555,0.999977144062218,0,0,0.752506775765945,0.888055034396498,0.827160493827161,0.363507804714284
"RCL1",0.874394721638033,1.1839742449794e-12,-2.9859108515591e-15,0.0704054601250677,0.999978063932204,0,0,0.747014025577872,0.91494684177611,0.824074074074074,0.363479509927029
"LSM7",0.771839561710336,3.84272453647634e-14,-3.13074981077652e-15,0.0699051944257287,0.999974716374546,0,0,0.747014025577872,0.944652908067542,0.824074074074074,0.363378787275629
"TMEM198",1.2005580681461,1.41820476045252e-09,-6.03031435972523e-16,0.0717168416849915,0.999984908558979,0,0,0.745128146995476,0.823014383989994,0.876543209876543,0.363365979447889
"RABEPK",0.501065992648198,1.71087082007229e-09,-2.81321824633833e-15,0.0296561815146631,0.999959292657572,0,0,0.786864804146872,0.846466541588493,0.876543209876543,0.363296055663821
"SLC35A3",-0.947943950616408,7.33734212782024e-10,5.44817315825522e-15,0.0584582288945296,0.999980018690843,0,0,0.757999525954018,0.852407754846779,0.830246913580247,0.363287554707878
"LRRC58",0.895382775036276,3.30518694307784e-09,3.05275960196714e-15,0.0512655731791701,0.999978654488205,0,0,0.765161742428146,0.834271419637273,0.842592592592593,0.363281194019104
"MSH6",0.868675886812791,2.4062810047796e-14,-1.79377480261573e-15,0.0798678509442321,0.99997789807003,0,0,0.736028525201727,0.909943714821764,0.817901234567901,0.363174854843198
"EIF2AK1",0.541330393602294,5.18491824416471e-09,1.58208709299027e-15,0.0302794867985459,0.99996256281312,0,0,0.785463276894381,0.854909318323952,0.845679012345679,0.363141065301209
"MC1R",0.838723727752092,6.2682279875666e-10,-2.37870136868607e-15,0.05211006035766,0.999976992427941,0,0,0.76349227614209,0.843652282676673,0.833333333333333,0.363115865785538
"SLC11A2",0.856993757907167,1.26770095607081e-11,1.53195053018424e-15,0.0630469376250641,0.999977552376121,0,0,0.752506775765945,0.894308943089431,0.827160493827161,0.363106253153426
"MBD1",-0.533831978358212,1.30195805255193e-13,1.39268230016749e-17,0.0464389775546758,0.999961991193672,0,0,0.768985026330163,0.924015009380863,0.83641975308642,0.363077199015702
