"Gene","BIOS","adjP","AUC_train","Em","Es"
"FPR2",0.690513850874114,0.000102948104816666,0.932098765432099,1,0.33
"LOC105372448",0.261538461538462,0.999999999999999,0.5,0,0
"FPR3",0.299346130216789,0.582732378281795,0.635802469135802,0,0
"ZNF577",0.270098220498509,0.894421517804198,0.530864197530864,0,0
"ZNF649-AS1",0.30221409605775,0.343579379384452,0.645061728395062,0,0
"ZNF649",0.255560273830387,0.948576814278262,0.478395061728395,0,0
"ZNF613",0.293391535506837,0.502457851531771,0.614197530864197,0,0
"ZNF350-AS1",0.271808900839073,0.915784384645627,0.537037037037037,0,0
"ZNF350",0.327393841064129,0.0571035527446184,0.731481481481482,0,0
"ZNF615",0.294380158950088,0.395796387553471,0.617283950617284,0,0
"ZNF614",0.321336095857758,0.0800855867218055,0.709876543209876,0,0
"LOC112268244",0.339759660083217,0.0243937339348277,0.768518518518518,0,0
"ZNF432",0.296164141960742,0.243432124548226,0.623456790123457,0,0
"ZNF841",0.321958817255841,0.0736536382226876,0.712962962962963,0,0
"ZNF616",0.264110852646588,0.896359604758141,0.509259259259259,0,0
"ZNF836",0.263247863247863,0.999999999999999,0.506172839506173,0,0
"PPP2R1A",0.283826632204086,0.532594703354402,0.580246913580247,0,0
"MIR6801",0.264102564102564,0.999999999999999,0.509259259259259,0,0
"LOC105372449",0.263675213675214,0.999999999999999,0.507716049382716,0,0
"ZNF766",0.297828141609972,0.211661358378782,0.62962962962963,0,0
"MIR643",0.245082158706374,0.385161671693565,0.439814814814815,0,0
"ZNF480",0.302781297211337,0.476580843762523,0.648148148148148,0,0
"ZNF610",0.294209525589569,0.368849967002784,0.615740740740741,0,0
"ZNF880",0.295953797115848,0.532594703354402,0.623456790123457,0,0
"ZNF528-AS1",0.270940170940171,0.999999999999999,0.533950617283951,0,0
"ZNF528",0.322811139843406,0.0638558025583389,0.709876543209877,0,0
"ZNF534",0.260266407946171,0.942590862559022,0.49537037037037,0,0
"ZNF578",0.330975583547248,0.156798293718857,0.74537037037037,0,0
"ZNF808",0.334600157658647,0.0399842402653617,0.756172839506173,0,0
"ZNF701",0.315272178152317,0.23266659481563,0.691358024691358,0,0
"ZNF137P",0.252136752136752,0.999999999999999,0.466049382716049,0,0
"ZNF83",0.249593768655005,0.803207706917946,0.45679012345679,0,0
"ZNF611",0.276923076923077,0.999999999999999,0.555555555555556,0,0
"LOC105372452",0.277909691483172,0.484116174377583,0.558641975308642,0,0
"ZNF600",0.279492202882639,0.94644246609791,0.564814814814815,0,0
"ZNF28",0.276106874055222,0.772020357774575,0.552469135802469,0,0
"ZNF468",0.270969195186385,0.843905538854623,0.533950617283951,0,0
"ZNF320",0.267521367521368,0.999999999999999,0.521604938271605,0,0
"ZNF888",0.268376068376068,0.999999999999999,0.524691358024691,0,0
"ZNF816-ZNF321P",0.262820512820513,0.999999999999999,0.50462962962963,0,0
"ZNF321P",0.26753481550496,0.912630892109456,0.521604938271605,0,0
"ZNF816",0.290740006276761,0.612271177795065,0.604938271604938,0,0
"ZNF702P",0.298025345335575,0.339165733443905,0.62962962962963,0,0
"LOC105372453",0.293984137697179,0.471269931797562,0.615740740740741,0,0
"ERVV-1",0.320266054197424,0.0332900661511839,0.694444444444444,0,0
"ERVV-2",0.319248848829308,0.0390483318006885,0.694444444444444,0,0
"ZNF160",0.287262817576325,0.546290674548989,0.592592592592593,0,0
"ZNF415",0.314417833722558,0.0937838087297814,0.682098765432099,0,0
"ZNF347",0.308265512379191,0.253140698345005,0.666666666666667,0,0
"ZNF665",0.288137344883118,0.684772287694252,0.595679012345679,0,0
"ZNF818P",0.270988447639361,0.826933323870706,0.533950617283951,0,0
"ZNF677",0.301511965914617,0.343253455240355,0.641975308641975,0,0
"VN1R2",0.253045907879377,0.664043187549939,0.469135802469136,0,0
"VN1R4",0.261538461538462,0.999999999999999,0.5,0,0
"FAM90A27P",0.261538461538462,0.999999999999999,0.5,0,0
"BIRC8",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107987270",0.261538461538462,0.999999999999999,0.5,0,0
"ZNF845",0.277818185273828,0.74556444342124,0.558641975308642,0,0
"LOC107987264",0.284671889539489,0.695366951669356,0.583333333333333,0,0
"ZNF525",0.32528471657618,0.066060925207943,0.722222222222222,0,0
"ZNF765",0.282180247053574,0.580502427609928,0.574074074074074,0,0
"ZNF765-ZNF761",0.326893122655471,0.0677923461695708,0.729938271604938,0,0
"TPM3P9",0.309613452286405,0.548033319117108,0.672839506172839,0,0
"ZNF761",0.336747522326599,0.0284325293738913,0.762345679012346,0,0
"ZNF813",0.262393513704846,0.996209785530614,0.503086419753086,0,0
"ZNF331",0.303054027269059,0.408234708551868,0.648148148148148,0,0
"LOC284379",0.27720336271659,0.359647233090307,0.555555555555556,0,0
"DPRX",0.277177203781281,0.343215591402137,0.555555555555556,0,0
"LOC107985342",0.261538461538462,0.999999999999999,0.5,0,0
"MIR512-1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR512-2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR1323",0.261538461538462,0.999999999999999,0.5,0,0
"MIR498",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520E",0.261538461538462,0.999999999999999,0.5,0,0
"MIR515-1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR519E",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520F",0.261538461538462,0.999999999999999,0.5,0,0
"MIR515-2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR519C",0.261538461538462,0.999999999999999,0.5,0,0
"MIR1283-1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520A",0.261538461538462,0.999999999999999,0.5,0,0
"MIR526B",0.261538461538462,0.999999999999999,0.5,0,0
"MIR519B",0.261538461538462,0.999999999999999,0.5,0,0
"MIR525",0.261538461538462,0.999999999999999,0.5,0,0
"MIR523",0.269295922947707,0.532594703354402,0.527777777777778,0,0
"MIR518F",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107985346",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520B",0.261538461538462,0.999999999999999,0.5,0,0
"MIR518B",0.261538461538462,0.999999999999999,0.5,0,0
"MIR526A1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520C",0.261538461538462,0.999999999999999,0.5,0,0
"MIR518C",0.261538461538462,0.999999999999999,0.5,0,0
"MIR524",0.261538461538462,0.999999999999999,0.5,0,0
"MIR517A",0.261538461538462,0.999999999999999,0.5,0,0
"MIR519D",0.261538461538462,0.999999999999999,0.5,0,0
"MIR521-2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520D",0.261538461538462,0.999999999999999,0.5,0,0
"MIR517B",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520G",0.261538461538462,0.999999999999999,0.5,0,0
"MIR516B2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR526A2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR518E",0.261538461538462,0.999999999999999,0.5,0,0
"MIR518A1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR518D",0.261538461538462,0.999999999999999,0.5,0,0
"MIR516B1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR518A2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR517C",0.261538461538462,0.999999999999999,0.5,0,0
"MIR520H",0.261538461538462,0.999999999999999,0.5,0,0
"MIR521-1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR522",0.261538461538462,0.999999999999999,0.5,0,0
"MIR519A1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR527",0.261538461538462,0.999999999999999,0.5,0,0
"MIR516A1",0.261538461538462,0.999999999999999,0.5,0,0
"MIR1283-2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR516A2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR519A2",0.261538461538462,0.999999999999999,0.5,0,0
"MIR371A",0.253891550723246,0.532594703354402,0.472222222222222,0,0
"MIR371B",0.253891550723246,0.532594703354402,0.472222222222222,0,0
"MIR372",0.253921235554458,0.532594703354402,0.472222222222222,0,0
"MIR373",0.261538461538462,0.999999999999999,0.5,0,0
"NLRP12",0.399005109280676,0.000297626251807534,0.927469135802469,0,0
"MYADM-AS1",0.263681291445377,0.949953022556068,0.507716049382716,0,0
"MYADM",0.270940170940171,0.999999999999999,0.533950617283951,0,0
"PRKCG",0.549268597162604,0.584309162264872,0.577160493827161,1,0.33
"CACNG7",0.32537146536928,0.0701324598455275,0.716049382716049,0,0
"CACNG8",0.691433912721058,5.19598495057987e-05,0.935185185185185,1,0.33
"MIR935",0.344813575522145,0.00152926873948946,0.777777777777778,0,0
"CACNG6",0.328764027660341,0.0559872410278157,0.728395061728395,0,0
"VSTM1",0.358532457318777,0.00554816402321672,0.805555555555556,0,0
"TARM1",0.261979075658383,0.862724037310026,0.501543209876543,0,0
"OSCAR",0.33885143360051,0.0170156220041722,0.756172839506173,0,0
"NDUFA3",0.276930268806004,0.89969248600431,0.555555555555556,0,0
"TFPT",0.301950562245878,0.379246021340578,0.645061728395062,0,0
"PRPF31",0.312670214576866,0.0936435018438432,0.682098765432099,0,0
"CNOT3",0.27266128202797,0.846321073373871,0.540123456790123,0,0
"LOC102724273",0.262393162393162,0.999999999999999,0.503086419753086,0,0
"LENG1",0.299481906221035,0.222337586841426,0.635802469135803,0,0
"TMC4",0.340524066771167,0.0293741460322332,0.765432098765432,0,0
"MBOAT7",0.307528832359503,0.167737138315349,0.66358024691358,0,0
"TSEN34",0.299227632371671,0.513080653248746,0.635802469135802,0,0
"RPS9",0.308983590837033,0.199799350085629,0.669753086419753,0,0
"LILRB3",0.331659904413777,0.0368786740759846,0.740740740740741,0,0
"LOC107985279",0.296227855629435,0.18507138672683,0.62037037037037,0,0
"LILRA6",0.331277128368097,0.0440149414661717,0.737654320987654,0,0
"LILRB5",0.634615310543901,0.00166947113066315,0.830246913580247,1,0.33
"LILRB2",0.292829471619019,0.364941942822181,0.611111111111111,0,0
"MIR4752",0.261538461538462,0.999999999999999,0.5,0,0
"LILRA5",0.367238529213761,0.00114047135826578,0.83179012345679,0,0
"LILRA4",0.352070420049497,0.018671088459847,0.796296296296296,0,0
"LAIR1",0.307896813488513,0.573568737850528,0.666666666666667,0,0
"TTYH1",0.309535945167379,0.330075226463925,0.669753086419753,0,0
"LENG8-AS1",0.302542435270257,0.33581734229636,0.646604938271605,0,0
"LENG8",0.295238313514169,0.346209782361628,0.62037037037037,0,0
"LENG9",0.338649485744625,0.0200629146352228,0.768518518518518,0,0
"CDC42EP5",0.336131515856404,0.0178151076408874,0.746913580246914,0,0
"LAIR2",0.316946184542322,0.116455464907675,0.689814814814815,0,0
"LOC105372460",0.269285213966646,0.532594703354402,0.527777777777778,0,0
"KIR3DX1",0.324974492706227,0.0682264891539621,0.717592592592593,0,0
"LOC107985347",0.255555555555556,0.999999999999999,0.478395061728395,0,0
"LOC105372461",0.253891550723246,0.532594703354402,0.472222222222222,0,0
"LILRA2",0.284312334357781,0.679444748676253,0.58179012345679,0,0
"LILRA1",0.309254782936767,0.228533156610822,0.66820987654321,0,0
"LILRB1",0.322498956594105,0.223230106171281,0.716049382716049,0,0
"MIR8061",0.275643085958078,0.970283661884976,0.550925925925926,0,0
"LILRB4",0.286595931007511,0.532594703354402,0.589506172839506,0,0
"LOC102724290",0.280465065390648,0.629652397162467,0.567901234567901,0,0
"LILRP2",0.658813884899729,0.000443385706900919,0.885802469135802,1,0.33
"KIR3DL3",0.241099248137403,0.768970807979536,0.425925925925926,0,0
"KIR2DL3",0.268803418803419,0.999999999999999,0.526234567901235,0,0
"KIR2DL1",0.27927709098106,0.584837647381083,0.563271604938272,0,0
"LOC101928804",0.261538461538462,0.999999999999999,0.5,0,0
"KIR2DL4",0.665918078310047,0.000538323610752949,0.898148148148148,1,0.33
"KIR3DL1",0.313689900657049,0.132422725720818,0.682098765432099,0,0
"KIR2DS4",0.28525428422454,0.414345513798544,0.583333333333333,0,0
"KIR3DL2",0.353846108150197,0.00978365849994567,0.799382716049383,0,0
"FCAR",0.670592370450723,0.000359930505481646,0.902777777777778,1,0.33
"NCR1",0.316850966309172,0.229648055150777,0.694444444444444,0,0
"NLRP7",0.59548439606967,0.0739206878124953,0.731481481481481,1,0.33
"NLRP2",0.33183638499796,0.0450023280577917,0.716049382716049,0,0
"GP6-AS1",0.268376068376068,0.999999999999999,0.524691358024691,0,0
"GP6",0.268863545581514,0.803263157457917,0.526234567901235,0,0
"RDH13",0.297917359789143,0.31042498464182,0.62962962962963,0,0
"EPS8L1",0.282051282051282,0.999999999999999,0.574074074074074,0,0
"PPP1R12C",0.313409133441013,0.308659345926365,0.685185185185185,0,0
"MIR7975",0.261538461538462,0.999999999999999,0.5,0,0
"TNNT1",0.26477586982005,0.698455544394211,0.510802469135803,0,0
"TNNI3",0.349744285980835,0.0123826997037659,0.771604938271605,0,0
"DNAAF3",0.324213519032134,0.066964623030152,0.712962962962963,0,0
"DNAAF3-AS1",0.324378465879229,0.0772623855230524,0.716049382716049,0,0
"SYT5",0.598607226142833,0.0708438568438509,0.742283950617284,1,0.33
"PTPRH",0.657781879863808,0.000675941557510279,0.891975308641975,1,0.33
"TMEM86B",0.282083343223827,0.806017498993868,0.574074074074074,0,0
"PPP6R1",0.286541090444442,0.3858334086027,0.589506172839506,0,0
"MIR6804",0.319126978070306,0.172104350630187,0.703703703703704,0,0
"MIR6802",0.276933727116655,0.903824590677576,0.555555555555556,0,0
"MIR6803",0.285584267148857,0.630996805533387,0.58641975308642,0,0
"HSPBP1",0.32906077897885,0.049699330553794,0.737654320987654,0,0
"BRSK1",0.301130965990119,0.532594703354402,0.641975308641975,0,0
"TMEM150B",0.27644992879694,0.484852022519206,0.552469135802469,0,0
"KMT5C",0.279603984181073,0.630003488591355,0.564814814814815,0,0
"COX6B2",0.597813206843464,0.0307116093988562,0.719135802469136,1,0.33
"GARIN5B",0.336362966224428,0.0686729815384968,0.751543209876543,0,0
"IL11",0.688744661399637,0.000123136839887743,0.921296296296296,1,0.33
"TMEM190",0.35188812273301,0.00804569742737935,0.807098765432099,0,0
"TMEM238",0.300618438920919,0.399282835344573,0.638888888888889,0,0
"RPL28",0.343048606854606,0.0226762660568981,0.787037037037037,0,0
"MIR6805",0.30580014919042,0.532594703354402,0.658950617283951,0,0
"UBE2S",0.360443796986524,0.00119426738449128,0.814814814814815,0,0
"SNORD157",0.306731117881717,0.222337586841426,0.658950617283951,0,0
"LOC105372462",0.336589230460572,0.0512124452629297,0.760802469135802,0,0
"SHISA7",0.327332488238673,0.0926699552902302,0.728395061728395,0,0
"ISOC2",0.254770458445911,0.644570026159361,0.475308641975309,0,0
"ZNF628",0.264529924074859,0.999808445575966,0.510802469135803,0,0
"NAT14",0.339580897166403,0.0670251720620511,0.771604938271605,0,0
"SSC5D",0.264957264957265,0.999999999999999,0.512345679012346,0,0
"SBK2",0.253030000894747,0.688205505739972,0.469135802469136,0,0
"SBK3",0.274864140065788,0.765039729485519,0.547839506172839,0,0
"ZNF579",0.313915922548022,0.147131519854575,0.685185185185185,0,0
"FIZ1",0.29767825465139,0.328831629448633,0.62962962962963,0,0
"ZNF524",0.237783421456326,0.464919555585599,0.41358024691358,0,0
"ZNF865",0.288218153878104,0.470183633947733,0.595679012345679,0,0
"ZNF784",0.359952794239687,0.0039740746735659,0.83641975308642,0,0
"LOC107983998",0.352503015077743,0.00393314016440953,0.805555555555556,0,0
"ZNF581",0.304833951556846,0.203161998909989,0.654320987654321,0,0
"ZNF580",0.304644681386512,0.342211362719696,0.654320987654321,0,0
"CCDC106",0.262560355961221,0.607124428191072,0.503086419753086,0,0
"U2AF2",0.334848834376511,0.0130411217440646,0.759259259259259,0,0
"EPN1",0.324255764928998,0.091176065006758,0.722222222222222,0,0
"NLRP9",0.299648331785422,0.432006376308853,0.635802469135803,0,0
"LOC105372465",0.296593385716583,0.389599138860203,0.625,0,0
"RFPL4A",0.32057487679397,0.0656889485428471,0.702160493827161,0,0
"RFPL4AL1",0.30025164441682,0.259408310557281,0.635802469135802,0,0
"NLRP11",0.270940170940171,0.999999999999999,0.533950617283951,0,0
"NLRP4",0.326965288642279,0.0327062520415934,0.717592592592593,0,0
"NLRP13",0.261538461538462,0.999999999999999,0.5,0,0
"NLRP8",0.261538461538462,0.999999999999999,0.5,0,0
"NLRP5",0.269296786931144,0.532594703354402,0.527777777777778,0,0
"LINC01864",0.254702731875034,0.964348894293484,0.475308641975309,0,0
"ZNF787",0.31610331923398,0.158978237900732,0.694444444444444,0,0
"ZNF444",0.301072366335821,0.49385695920737,0.641975308641975,0,0
"GALP",0.261538461538462,0.999999999999999,0.5,0,0
"ZSCAN5B",0.277380867470666,0.841060854410932,0.557098765432099,0,0
"ZSCAN5C",0.294293180007072,0.488332470183108,0.617283950617284,0,0
"ZSCAN5A",0.265811965811966,0.999999999999999,0.515432098765432,0,0
"EDDM13",0.265384615384615,0.999999999999999,0.513888888888889,0,0
"ZSCAN5A-AS1",0.301792094970668,0.656082536630635,0.645061728395062,0,0
"LOC105372468",0.268377642858015,0.983873557172961,0.524691358024691,0,0
"ZNF542P",0.317834348058696,0.286000407120903,0.700617283950617,0,0
"ZNF582",0.311838016588283,0.275611483802795,0.679012345679012,0,0
"ZNF582-DT",0.325642855775148,0.190482904839001,0.726851851851852,0,0
"ZNF583",0.278642942831442,0.89472728525979,0.561728395061728,0,0
"ZNF667",0.309521369092497,0.284829908436959,0.669753086419753,0,0
"ZNF667-AS1",0.307590915431462,0.360488184625451,0.66358024691358,0,0
"LOC105372471",0.275261300498063,0.802180016728223,0.549382716049383,0,0
"ZNF471",0.308552472732734,0.152719045900545,0.66358024691358,0,0
"ZFP28-DT",0.343150429844054,0.0264055399277963,0.777777777777778,0,0
"ZFP28",0.260952596105572,0.532594703354402,0.496913580246914,0,0
"ZNF470-DT",0.262456973177725,0.795106664349653,0.503086419753086,0,0
"ZNF470",0.335262698126651,0.0583385303944337,0.759259259259259,0,0
"ZNF71",0.316867294028283,0.117031802293428,0.695987654320988,0,0
"ZNF71-SMIM17",0.335470251880877,0.0110395364976872,0.753086419753086,0,0
"SMIM17",0.305296452251497,0.1926714484127,0.654320987654321,0,0
"ZNF835",0.343079782796086,0.0363399471944952,0.777777777777778,0,0
"LOC105372473",0.254704406779662,0.957732499607972,0.475308641975309,0,0
"LOC105372472",0.261538461538462,0.999999999999999,0.5,0,0
"ZIM2-AS1",0.264957264957265,0.999999999999999,0.512345679012346,0,0
"ZIM2",0.354173974683968,0.0258221380220472,0.813271604938272,0,0
"PEG3",0.353475550125145,0.0267638566477005,0.808641975308642,0,0
"PEG3-AS1",0.332599529473424,0.105009857175948,0.746913580246914,0,0
"MIMT1",0.261542434639986,0.942863975544532,0.5,0,0
"LOC105372475",0.261538461538462,0.999999999999999,0.5,0,0
"USP29",0.261538461538462,0.999999999999999,0.5,0,0
"ZIM3",0.261538461538462,0.999999999999999,0.5,0,0
"DUXA",0.25390059858203,0.532594703354402,0.472222222222222,0,0
"ZNF264",0.30984733340729,0.186019596019193,0.672839506172839,0,0
"AURKC",0.255571866423197,0.877822185238146,0.478395061728395,0,0
"ZNF805",0.298562660109939,0.258639564301447,0.632716049382716,0,0
"ZNF460-AS1",0.293732440816944,0.339165733443905,0.614197530864197,0,0
"ZNF460",0.327733157086487,0.122349859597754,0.734567901234568,0,0
"ZNF543",0.274358974358974,0.999999999999999,0.546296296296296,0,0
"ZNF304",0.330588507096394,0.075731815349281,0.740740740740741,0,0
"ZNF547",0.309602077567488,0.259168481424429,0.671296296296296,0,0
"TRAPPC2B",0.328703959338238,0.0633819335342322,0.734567901234568,0,0
"ZNF548",0.27952063540428,0.769102051077227,0.564814814814815,0,0
"ZNF17",0.266666666666667,0.999999999999999,0.518518518518518,0,0
"ZNF749",0.341851033880197,0.0186404304868251,0.777777777777778,0,0
"VN1R1",0.280485525602181,0.688205505739972,0.567901234567901,0,0
"ZNF772",0.311235506642768,0.21090153581659,0.674382716049383,0,0
"ZNF419",0.286333535095647,0.925676788024319,0.589506172839506,0,0
"ZNF773",0.267608376066497,0.680792870813574,0.521604938271605,0,0
"ZNF549",0.308848084088666,0.15150566903246,0.666666666666667,0,0
"ZNF550",0.253901320426078,0.732720702278901,0.472222222222222,0,0
"ZNF416",0.276573033560352,0.626099688143415,0.554012345679012,0,0
"ZIK1",0.337889822286254,0.0684125529942363,0.766975308641975,0,0
"ZNF530",0.290187086146292,0.893233399309011,0.603395061728395,0,0
"ZNF134",0.306096729639742,0.166200076789354,0.657407407407407,0,0
"ZNF211",0.354947189624335,0.00890505903147716,0.824074074074074,0,0
"ZSCAN4",0.260683760683761,0.999999999999999,0.496913580246914,0,0
"ZNF551",0.313223803084848,0.339165733443905,0.685185185185185,0,0
"ZNF154",0.266666666666667,0.999999999999999,0.518518518518518,0,0
"ZNF671",0.345837569035704,0.0196779781396379,0.787037037037037,0,0
"ZNF776",0.314444431208241,0.175518698761424,0.688271604938272,0,0
"ZNF586",0.294424934458701,0.394556318114664,0.617283950617284,0,0
"ZNF552",0.331455237250255,0.103272151783498,0.746913580246914,0,0
"FKBP1AP1",0.265836788108027,0.857433887840561,0.515432098765432,0,0
"ZNF587B",0.282152419350883,0.595514243896357,0.574074074074074,0,0
"ZNF587",0.288973857263035,0.655333816506544,0.598765432098765,0,0
"UBE2CP5",0.317033752620021,0.233812762109042,0.697530864197531,0,0
"ZNF814",0.272649572649573,0.999999999999999,0.540123456790123,0,0
"ZNF417",0.249610757739154,0.766901246765301,0.45679012345679,0,0
"ZNF418",0.324294221160466,0.205791014893624,0.722222222222222,0,0
"ZNF256",0.271809349299281,0.899723754772372,0.537037037037037,0,0
"C19orf18",0.263247863247863,0.999999999999999,0.506172839506173,0,0
"ZNF606",0.28694560070438,0.508653287997121,0.591049382716049,0,0
"ZNF606-AS1",0.273522012511024,0.902768710532231,0.54320987654321,0,0
"ZSCAN1",0.308308080801592,0.270337180006797,0.665123456790123,0,0
"ZNF135",0.289222009342492,0.507198377997569,0.598765432098765,0,0
"ZSCAN18",0.26513417763095,0.604441792107286,0.512345679012346,0,0
"ZNF329",0.270940170940171,0.999999999999999,0.533950617283951,0,0
"ZNF274",0.322046839786871,0.153589209456376,0.716049382716049,0,0
"LOC105372479",0.296856872632588,0.379273401409985,0.625,0,0
"ZNF544",0.308466802388163,0.332013286476994,0.66820987654321,0,0
"ZNF8-DT",0.340719948568221,0.0114175305695982,0.773148148148148,0,0
"ZNF8",0.359620806131061,0.00486625550688927,0.842592592592593,0,0
"ZNF8-ERVK3-1",0.318093489850682,0.376134186053339,0.703703703703704,0,0
"ERVK3-1",0.30090617920296,0.608897470331403,0.641975308641975,0,0
"LOC105372480",0.305734238493664,0.430582725941397,0.658950617283951,0,0
"ZSCAN22",0.267521540471986,0.995668744021149,0.521604938271605,0,0
"MIR6806",0.239503810806761,0.450480597886493,0.419753086419753,0,0
"A1BG",0.353348606408539,0.00530310359900818,0.811728395061728,0,0
"A1BG-AS1",0.344813606627309,0.0144123154456906,0.790123456790123,0,0
"ZNF497",0.284745067617029,0.532594703354402,0.583333333333333,0,0
"ZNF497-AS1",0.310867363640926,0.296051796969412,0.675925925925926,0,0
"ZNF837",0.324241540847691,0.0839510008404854,0.719135802469136,0,0
"LOC105372484",0.249639745434945,0.787039225701671,0.45679012345679,0,0
"MIR4754",0.334413251122631,0.0655871377152132,0.753086419753086,0,0
"RPS5",0.312031989836173,0.070060412390474,0.677469135802469,0,0
"MIR10394",0.301473987322334,0.205595933046386,0.641975308641975,0,0
"RNF225",0.299915172306219,0.190482904839001,0.632716049382716,0,0
"LINC02560",0.336188931094226,0.0227101447717522,0.757716049382716,0,0
"ZNF584",0.311534487166069,0.238860915412141,0.679012345679012,0,0
"ZNF132",0.35016918472999,0.00554019251853161,0.796296296296296,0,0
"ZNF324B",0.284648577820547,0.753854703422965,0.583333333333333,0,0
"ZNF324",0.327930573509558,0.0399005194014087,0.734567901234568,0,0
"ZNF446",0.285522825381493,0.662466255491201,0.58641975308642,0,0
"LOC112268251",0.289349253468913,0.798925636738185,0.600308641975309,0,0
"SLC27A5",0.360485853278809,0.00362346880470001,0.820987654320988,0,0
"LOC105372485",0.300508087315438,0.355801179921896,0.638888888888889,0,0
"ZBTB45",0.284799052179692,0.466246446955274,0.583333333333333,0,0
"TRIM28",0.36847404284173,0.000547358284157295,0.861111111111111,0,0
"MIR6807",0.315831177584782,0.258598864540816,0.692901234567901,0,0
"CHMP2A",0.355151016232282,0.00228064898639863,0.824074074074074,0,0
"UBE2M",0.307500965156618,0.121549927204104,0.66358024691358,0,0
"MZF1-AS1",0.302501129629985,0.17389963597744,0.645061728395062,0,0
"MZF1",0.306894966789008,0.0813228958993077,0.658950617283951,0,0
"CENPBD2P",0.282051282051282,0.999999999999999,0.574074074074074,0,0
"LOC107987272",0.323846715358388,0.0858213632380863,0.720679012345679,0,0
"DEFB125",0.261538461538462,0.999999999999999,0.5,0,0
"DEFB126",0.261965811965812,0.999999999999999,0.501543209876543,0,0
"DEFB127",0.261538461538462,0.999999999999999,0.5,0,0
"DEFB128",0.261538461538462,0.999999999999999,0.5,0,0
"DEFB129",0.261538461538462,0.999999999999999,0.5,0,0
"DEFB132",0.236635652709412,0.332403765360292,0.408950617283951,0,0
"C20orf96",0.271846225681363,0.755716001284273,0.537037037037037,0,0
"ZCCHC3",0.262507270487194,0.579287703294747,0.503086419753086,0,0
"NRSN2-AS1",0.303535268703502,0.198703282358819,0.648148148148148,0,0
"SOX12",0.334607283052934,0.0859297307481612,0.756172839506173,0,0
"LOC101929937",0.287724639365824,0.642186997009056,0.594135802469136,0,0
"NRSN2",0.276116213888602,0.780441087465558,0.552469135802469,0,0
"TRIB3",0.648778048625016,0.00055305907339812,0.842592592592593,1,0.33
"RBCK1",0.308108322886955,0.116264686906351,0.66358024691358,0,0
"TBC1D20",0.300694096506489,0.150321665665744,0.638888888888889,0,0
"CSNK2A1",0.288773007581096,0.167401599913113,0.595679012345679,0,0
"TCF15",0.316183067114107,0.181796681456712,0.688271604938272,0,0
"SRXN1",0.328666624873056,0.0344396870766769,0.731481481481482,0,0
"LOC107985423",0.287584935037095,0.436916938829445,0.592592592592593,0,0
"SCRT2",0.268378363782342,0.952092301536882,0.524691358024691,0,0
"SLC52A3",0.261561079344462,0.886964544128695,0.5,0,0
"FAM110A",0.313627071182213,0.273067351515753,0.685185185185185,0,0
"ANGPT4",0.297519587766512,0.413696103482988,0.628086419753086,0,0
"LOC105372492",0.269274711476415,0.710231930869493,0.527777777777778,0,0
"RSPO4",0.266938654421911,0.647952853809573,0.518518518518518,0,0
"PSMF1",0.288244334989044,0.443033065634327,0.595679012345679,0,0
"LOC105372493",0.285532257989634,0.792786267165632,0.58641975308642,0,0
"TMEM74B",0.614024838939832,0.0182660475410879,0.780864197530864,1,0.33
"C20orf202",0.326762581420798,0.105823126429861,0.725308641975309,0,0
"RAD21L1",0.238870996841591,0.201761148035662,0.416666666666667,0,0
"SNPH",0.310262625919623,0.187096896648606,0.669753086419753,0,0
"FKBP1A-SDCBP2",0.399149508808822,0.000122444271369831,0.929012345679012,0,0
"SDCBP2",0.677630966441233,0.000257529163349296,0.935185185185185,1,0.33
"SDCBP2-AS1",0.318535250348873,0.0808895930151422,0.700617283950617,0,0
"FKBP1A",0.282568579986768,0.611768434787201,0.575617283950617,0,0
"MIR6869",0.262393162393162,0.999999999999999,0.503086419753086,0,0
"LOC105372497",0.263247863247863,0.999999999999999,0.506172839506173,0,0
"NSFL1C",0.290599271993074,0.983310768122896,0.604938271604938,0,0
"SIRPB2",0.250475318777321,0.834979379463691,0.459876543209877,0,0
"LOC105372499",0.305574731106008,0.234766077653783,0.655864197530864,0,0
