"Gene","adjP_Condition","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","Ex_train"
"BIRC7",0.306553094204577,0.000774353346249061,0.999934330498346,1,0.33,0.310678925035361,0.570238095238095,0.740740740740741,0.254132231404959
"SPTLC3",1.5635921014927e-08,0.0548004593609129,0.999987930704607,0,0,0.643564356435644,0.958333333333333,0.777777777777778,0.927685950413223
"SLCO1C1",0.000520586158339262,0.0114675677920213,0.999973118583649,0,0,0.482531824611033,0.677380952380952,0.830246913580247,0.440082644628099
"ARL14",9.77196509153689e-16,0.172413418371854,0.999993631998138,1,0.33,0.797029702970297,0.996428571428571,0.873456790123457,0.993801652892562
"SLC28A3",0.0118743539987323,0.0055922291199295,0.999967151299432,1,0.33,0.392786421499293,0.621428571428571,0.703703703703704,0.34297520661157
"SERINC2",5.03997030782654e-06,0.0281249080046114,0.999983203923886,1,0.33,0.653465346534653,0.884523809523809,0.783950617283951,0.799586776859504
"HAMP",0.260249907044007,0.000712737009951152,0.999918157890535,1,0.33,0.4004243281471,0.626190476190476,0.756172839506173,0.351239669421488
"SLC13A1",0.0280947289156703,0.00613320779033376,0.999976555104299,0,0,0.350777934936351,0.595238095238095,0.766975308641975,0.297520661157025
"GUCY1B2",0.0116525259183566,0.00801598645002096,0.999977762748055,1,0.33,0.462871287128713,0.695238095238095,0.665123456790123,0.471074380165289
"NUP62CL",1.53698737821098e-05,0.023579113294586,0.999981579851426,0,0,0.668316831683168,0.875,0.79320987654321,0.78305785123967
"EFHC2",1.97832038391617e-08,0.0521561182187735,0.999987388932669,0,0,0.554455445544554,0.95952380952381,0.722222222222222,0.929752066115703
"TSKS",0.00174114202746695,0.00883932089014715,0.999970460941471,0,0,0.553182461103253,0.721428571428571,0.759259259259259,0.516528925619835
"PKDREJ",0.0293736088638299,0.00431803899026718,0.99996607008525,0,0,0.341584158415842,0.698809523809524,0.589506172839506,0.477272727272727
"TSPAN32",5.41408370973889e-05,0.0122186229692286,0.999966648876734,0,0,0.560820367751061,0.726190476190476,0.83641975308642,0.524793388429752
"CYP2W1",0.00038642649756275,0.0216649474943091,0.999986377239322,1,0.33,0.564639321074965,0.728571428571429,0.734567901234568,0.528925619834711
"RNLS",0.000181286728657255,0.0118853327200708,0.999970186680228,0,0,0.628712871287129,0.86547619047619,0.768518518518518,0.766528925619835
"CCR10",0.000166134288340115,0.0246401127807317,0.999986803701338,0,0,0.658415841584158,0.794047619047619,0.787037037037037,0.642561983471074
"SEMA6D",3.41011287537547e-18,0.227446688416939,0.999994688313796,1,0.33,0.826732673267327,1,0.891975308641975,1
"HKDC1",0.12767897493394,0.00184116788296431,0.999952616016386,1,0.33,0.306859971711457,0.567857142857143,0.765432098765432,0.25
"MLST8",7.56973976291772e-05,0.0127388294400966,0.99996929296865,0,0,0.455445544554456,0.858333333333333,0.660493827160494,0.754132231404959
"PDZRN4",0.519982993042812,0.000384789160096812,0.99992661316904,1,0.33,0.228571428571429,0.519047619047619,0.635802469135803,0.165289256198347
"NELFCD",1.20198077790802e-17,0.119866099423611,0.999988062825029,0,0,0.777227722772277,1,0.861111111111111,1
"DAB1",0.001579236850876,0.00978419509939263,0.999973118107556,0,0,0.44529702970297,0.654166666666667,0.833333333333333,0.399793388429752
"SYTL2",8.28069128857318e-13,0.0910737478942171,0.999988937562255,0,0,0.732673267326733,0.991666666666667,0.833333333333333,0.985537190082645
"ZNF532",0.00411133679183528,0.00661817355644335,0.999965480803266,0,0,0.504950495049505,0.745238095238095,0.691358024691358,0.557851239669422
"ZCWPW1",0.0297682897893101,0.00427439147510928,0.999965836727012,0,0,0.425742574257426,0.799404761904762,0.641975308641975,0.651859504132232
"LRRC31",7.07465085704464e-06,0.0377318808326855,0.999988542657737,1,0.33,0.51980198019802,0.938095238095238,0.700617283950617,0.892561983471074
"ELF5",0.0011235206747605,0.0253764822290265,0.999990629365434,0,0,0.54458981612447,0.716071428571429,0.762345679012346,0.507231404958678
"SERPINA10",0.00146050630515787,0.0171897721708976,0.999985613404402,1,0.33,0.400990099009901,0.789285714285714,0.626543209876543,0.634297520661157
"NXPE4",3.50365116312212e-10,0.186876324689424,0.999997385347188,1,0.33,0.787128712871287,1,0.867283950617284,1
"KLRF1",0.000481634988871099,0.0204841266986071,0.999985923106651,0,0,0.579207920792079,0.798809523809524,0.737654320987654,0.650826446280992
"MCM10",7.6689040236548e-14,0.104422946088222,0.999989664686589,1,0.33,0.673267326732673,0.983333333333333,0.796296296296296,0.971074380165289
"HEYL",9.70589714516312e-08,0.030110805584002,0.999978618219282,0,0,0.62001414427157,0.763095238095238,0.876543209876543,0.588842975206612
"DNMT3B",3.07076810649202e-09,0.0437692044098286,0.999982572569975,0,0,0.603960396039604,0.93452380952381,0.753086419753086,0.886363636363636
"PNPLA3",0.00253042780170244,0.0118951134725234,0.999980120821319,1,0.33,0.444342291371994,0.653571428571429,0.743827160493827,0.398760330578512
"RAVER2",6.01628411548674e-19,0.142864050838282,0.999989464878134,0,0,0.871287128712871,1,0.919753086419753,1
"FAM120C",2.74408055899001e-08,0.0367128290970243,0.999981391372956,0,0,0.767326732673267,0.939285714285714,0.854938271604938,0.894628099173554
"MRTO4",3.69755787752017e-11,0.0516038675762957,0.999981783499079,0,0,0.767326732673267,0.964285714285714,0.854938271604938,0.93801652892562
"DHRS7B",0.00214444051857559,0.00730104605260538,0.999964966499969,0,0,0.648514851485149,0.842857142857143,0.780864197530864,0.727272727272727
"FOXRED2",6.63524666538731e-05,0.0176570045951853,0.999978234983571,0,0,0.594059405940594,0.845238095238095,0.746913580246914,0.731404958677686
"CWH43",2.32165707187301e-16,0.376698567827369,0.999998321534674,1,0.33,0.910891089108911,1,0.944444444444444,1
"PREX2",0.00104282524673592,0.00875409210864152,0.999967530216141,0,0,0.665841584158416,0.791666666666667,0.805555555555555,0.638429752066116
"CPTP",4.01826843488853e-11,0.0570030347357059,0.999983819842474,0,0,0.811881188118812,0.96547619047619,0.882716049382716,0.940082644628099
"RPS6KA6",1.95096766896093e-06,0.0317913359912325,0.999984105481248,0,0,0.683168316831683,0.927380952380952,0.802469135802469,0.87396694214876
"CRYL1",0.00143035205092791,0.00805656754548133,0.999966247916937,0,0,0.297029702970297,0.860714285714286,0.561728395061728,0.758264462809918
"SLC52A1",0.35399502853637,0.000798147868521471,0.999944425442549,1,0.33,0.221888260254597,0.514880952380952,0.66358024691358,0.158057851239669
"GNB1L",3.58879678848809e-07,0.0411848352490458,0.999986484464597,0,0,0.757425742574257,0.893452380952381,0.848765432098765,0.815082644628099
"SEMA6B",0.000273419056160526,0.0107272300024028,0.999968400607453,0,0,0.537128712871287,0.788095238095238,0.71141975308642,0.632231404958678
"PLA2G3",0.0139299903049058,0.00882257311983571,0.999980937521586,0,0,0.413790664780764,0.634523809523809,0.683641975308642,0.365702479338843
"KLK12",0.00154963561296854,0.0127356933132884,0.999979882709608,0,0,0.52970297029703,0.757142857142857,0.70679012345679,0.578512396694215
"GREM2",4.22139832912605e-13,0.168495731381692,0.999995033761359,1,0.33,0.861386138613861,0.948809523809524,0.91358024691358,0.911157024793388
"TMOD3",1.05415078532847e-08,0.0259238164216077,0.99997091735831,0,0,0.564356435643564,0.985714285714286,0.728395061728395,0.975206611570248
"KCNH4",0.0232867187659252,0.00556514206463736,0.999972389311253,0,0,0.247666195190948,0.530952380952381,0.910493827160494,0.185950413223141
"GNG13",0.0129024467161335,0.00767677309389138,0.99997725893167,0,0,0.455799151343706,0.660714285714286,0.762345679012346,0.411157024793388
"HHLA2",6.65411374529681e-19,0.309605339176739,0.999996550238032,1,0.33,0.891089108910891,1,0.932098765432099,1
"LPAR3",0.0178099700450153,0.00626156903423856,0.999973834352639,1,0.33,0.49009900990099,0.725,0.682098765432099,0.522727272727273
"TRPC4",0.0048356483098846,0.00652391808249231,0.999966056587105,0,0,0.442432814710042,0.652380952380952,0.753086419753086,0.396694214876033
"FRMD1",1.2217757132481e-13,0.158322989990961,0.999994197883502,1,0.33,0.861386138613861,0.970238095238095,0.91358024691358,0.948347107438017
"GALR1",0.00946095641838277,0.00730881423511867,0.999974085732359,1,0.33,0.370827439886846,0.607738095238095,0.787037037037037,0.319214876033058
"B3GALT1",2.1637270475124e-08,0.0596930177866962,0.999989375828011,1,0.33,0.711669024045262,0.820238095238095,0.864197530864198,0.68801652892562
"GCNT4",0.000930830394578832,0.0168801197031809,0.999984108858811,1,0.33,0.497807637906648,0.686904761904762,0.796296296296296,0.456611570247934
"MS4A12",1.73194568857907e-18,0.597794031002158,0.999999535380631,1,0.33,0.861386138613861,1,0.91358024691358,1
"METTL5",1.14751260475785e-15,0.0590303242915251,0.999976539911269,0,0,0.856435643564356,0.991666666666667,0.910493827160494,0.985537190082645
"SLC24A2",0.0110463776991537,0.00623478444834569,0.999970285727109,0,0,0.50990099009901,0.707142857142857,0.694444444444444,0.491735537190083
"CA10",0.000214036462475641,0.0190697279883442,0.99998278522733,1,0.33,0.465346534653465,0.666666666666667,0.935185185185185,0.421487603305785
"PSAT1",3.99930535703527e-16,0.190772853973299,0.999994285106453,1,0.33,0.821782178217822,0.992857142857143,0.888888888888889,0.987603305785124
"GPR157",1.04236869875965e-06,0.0239668650217043,0.999976900276141,0,0,0.599009900990099,0.916666666666667,0.75,0.855371900826446
"HPSE2",0.00359296208500871,0.0102746560135189,0.999978101977665,1,0.33,0.393741159830269,0.62202380952381,0.932098765432099,0.34400826446281
"GALNT8",0.0107101711973538,0.00746153212725771,0.999975412310224,0,0,0.543635077793494,0.71547619047619,0.719135802469136,0.506198347107438
"CDK5RAP2",0.000107977952333013,0.0106770099456716,0.999964349514371,0,0,0.492574257425742,0.857142857142857,0.683641975308642,0.752066115702479
"FAM162A",2.43154215904007e-16,0.100908613057024,0.999986665194073,0,0,0.732673267326733,0.997619047619048,0.833333333333333,0.995867768595041
"A1CF",4.22657930541271e-07,0.0364114083539571,0.999984573403164,0,0,0.613861386138614,0.980952380952381,0.759259259259259,0.966942148760331
"RAB23",2.56169432701709e-05,0.01937858964071,0.999978203352799,0,0,0.780410183875531,0.863095238095238,0.864197530864197,0.762396694214876
"PADI1",0.0796629295467136,0.00221358096591947,0.99995149721559,1,0.33,0.36032531824611,0.601190476190476,0.62962962962963,0.307851239669421
"ZNF696",5.38659446652134e-11,0.0661583339108912,0.999986615930905,0,0,0.767326732673267,0.951190476190476,0.854938271604938,0.915289256198347
"DIAPH3",8.39074345069717e-13,0.0811807737221786,0.999987280617102,1,0.33,0.678217821782178,0.966666666666667,0.799382716049383,0.942148760330579
"CAB39L",0.00530035264554887,0.00815122114842574,0.99997385413532,0,0,0.504950495049505,0.789285714285714,0.691358024691358,0.634297520661157
"ITM2C",5.60751595097417e-12,0.1096736485489,0.999992033310336,1,0.33,0.777227722772277,0.976785714285714,0.861111111111111,0.959710743801653
"PTDSS2",5.23574093560931e-05,0.0172278005063441,0.999977013381506,0,0,0.316831683168317,0.852380952380952,0.574074074074074,0.743801652892562
"ANGPTL4",0.180236352288179,0.00139563546676453,0.999947704989918,1,0.33,0.264851485148515,0.541666666666667,0.740740740740741,0.204545454545455
"COLEC12",4.27507025273703e-10,0.0668689074698863,0.999988170662436,1,0.33,0.757425742574257,0.951190476190476,0.848765432098765,0.915289256198347
"SLC25A32",2.82560884911306e-15,0.0783862781518858,0.999983487394959,0,0,0.881188118811881,0.998809523809524,0.925925925925926,0.997933884297521
"PMFBP1",1.25948746437603e-05,0.0399272268146798,0.999989961070754,1,0.33,0.371287128712871,0.897619047619048,0.608024691358025,0.822314049586777
"SLC2A10",0.0498744214612839,0.00353706359338011,0.999964697262927,0,0,0.383663366336634,0.695238095238095,0.615740740740741,0.471074380165289
"WNT5B",0.0395562810135058,0.00411805225066451,0.999967527519238,0,0,0.4997171145686,0.688095238095238,0.688271604938272,0.458677685950413
"APOLD1",1.17661664002865e-10,0.107086871029486,0.999993048910429,1,0.33,0.668316831683168,0.980952380952381,0.79320987654321,0.966942148760331
"TMPRSS5",0.000493668170443382,0.0172576032440398,0.999982870213207,1,0.33,0.547454031117397,0.717857142857143,0.804012345679012,0.510330578512397
"ASAP1",7.06236092063563e-13,0.0694575923488957,0.999984585069283,0,0,0.673267326732673,0.977380952380952,0.796296296296296,0.960743801652893
"SLC17A5",8.39689615717635e-08,0.0286151501653689,0.999977138716387,0,0,0.594059405940594,0.939285714285714,0.746913580246914,0.894628099173554
"TNFSF15",3.06171514482179e-13,0.0819648781763702,0.999986877219466,0,0,0.821782178217822,0.964285714285714,0.888888888888889,0.93801652892562
"APOL3",0.000187947951186478,0.0118052475266534,0.999970103490429,0,0,0.445544554455446,0.876190476190476,0.654320987654321,0.785123966942149
"PPP1R9A",0.0267032046268051,0.00632316079355087,0.999976978168702,0,0,0.358415841584158,0.6,0.645061728395062,0.305785123966942
"INSL5",2.86517501221645e-08,0.119452981426185,0.999996093691487,1,0.33,0.599009900990099,0.921428571428571,0.75,0.863636363636364
"IKZF3",3.64523933718274e-05,0.024529492936136,0.99998396801125,0,0,0.604738330975955,0.753571428571429,0.845679012345679,0.572314049586777
"KCNMB2",7.37709835553352e-05,0.0201602896005255,0.999981494642708,0,0,0.643564356435644,0.798809523809524,0.777777777777778,0.650826446280992
"UTP14A",3.90083753861858e-19,0.12586663529512,0.99998753798914,0,0,0.762376237623762,0.996428571428571,0.851851851851852,0.993801652892562
"C6orf15",8.65439425402375e-05,0.0272306992541468,0.999987235218069,0,0,0.482531824611033,0.677380952380952,0.885802469135803,0.440082644628099
"TRPM6",1.06531236287602e-21,0.433563330228106,0.99999761440036,1,0.33,0.886138613861386,1,0.929012345679012,1
"ASTE1",2.07514488373689e-05,0.0133828947457667,0.999966572430258,0,0,0.594059405940594,0.861904761904762,0.746913580246914,0.760330578512397
"PECR",2.07435285033612e-05,0.0158935023764001,0.999972261468024,0,0,0.656294200848656,0.785714285714286,0.820987654320988,0.628099173553719
"CCPG1",2.9429301770499e-07,0.0251293377232222,0.999975838895586,0,0,0.638613861386139,0.927380952380952,0.774691358024691,0.87396694214876
"MLXIPL",0.00104231713358163,0.0193646595452905,0.999986741717853,1,0.33,0.503536067892503,0.69047619047619,0.79320987654321,0.462809917355372
"CHST5",4.3243392858477e-13,0.164974365025542,0.999994878918442,1,0.33,0.732673267326733,0.967857142857143,0.833333333333333,0.944214876033058
"PRDM13",0.000113934670018719,0.0313957973889363,0.999989664330093,0,0,0.653465346534653,0.79047619047619,0.783950617283951,0.636363636363636
"MIA2",5.08774216467545e-05,0.0301913565077274,0.999987954696592,0,0,0.683168316831683,0.848809523809524,0.802469135802469,0.737603305785124
"BAIAP2L2",0.00241495139053019,0.00969293939628455,0.999974799634583,0,0,0.51980198019802,0.717261904761905,0.700617283950617,0.509297520661157
"CIDEB",4.22890831912784e-07,0.0370782678993896,0.999984898170287,0,0,0.188118811881188,0.996428571428571,0.493827160493827,0.993801652892562
"CHAT",0.0266047408792258,0.00725366817526545,0.99998024141502,1,0.33,0.265806223479491,0.542261904761905,0.891975308641975,0.205578512396694
"ZNF155",0.0477293892388901,0.00395189879790353,0.999968177993347,0,0,0.400990099009901,0.702380952380952,0.626543209876543,0.483471074380165
"NBEA",2.52247075682733e-05,0.0217616582407702,0.999980842609836,1,0.33,0.726944837340877,0.829761904761905,0.830246913580247,0.704545454545455
"MAP3K7CL",0.00179569763094391,0.00841996037784392,0.999969024357725,0,0,0.608557284299859,0.755952380952381,0.780864197530864,0.576446280991736
"TPK1",0.00130611047576541,0.00888841883593617,0.999969192429341,0,0,0.371287128712871,0.847619047619048,0.608024691358025,0.735537190082645
"BACH2",0.0227044471070213,0.0044600967962459,0.999964651915369,0,0,0.377510608203678,0.611904761904762,0.805555555555556,0.326446280991736
"STMN4",0.00319243548914136,0.0102009554798889,0.999977407029952,1,0.33,0.215205091937765,0.510714285714286,0.820987654320988,0.150826446280992
"HMGN5",0.00155321540430082,0.00971319691622687,0.999972826183605,0,0,0.465346534653465,0.841666666666667,0.666666666666667,0.725206611570248
"PITPNM3",1.51940864080014e-09,0.0662617422013981,0.999988894097755,0,0,0.732673267326733,0.957142857142857,0.833333333333333,0.925619834710744
"KIF18A",5.02654614436197e-08,0.0297860487560514,0.999977369192099,0,0,0.633663366336634,0.839285714285714,0.771604938271605,0.721074380165289
"TEX11",1.31459143507857e-24,0.402781422724899,0.999996490448735,1,0.33,0.826732673267327,1,0.891975308641975,1
"DCSTAMP",0.00062627594583882,0.0196017898839779,0.999985771640892,0,0,0.558910891089109,0.725,0.814814814814815,0.522727272727273
"SGPP1",5.29570695190612e-08,0.0382735859026971,0.999983023955269,0,0,0.633663366336634,0.972619047619048,0.771604938271605,0.952479338842975
"C1orf21",4.18464729370797e-09,0.0499303656336226,0.999985320227867,0,0,0.831683168316832,0.922619047619048,0.895061728395062,0.865702479338843
"RNF208",3.65415112881274e-10,0.0749208139659133,0.999989627117751,0,0,0.643564356435644,0.95952380952381,0.777777777777778,0.929752066115703
"SYNC",2.69638434641387e-05,0.0256802254114964,0.999984277736275,0,0,0.559405940594059,0.979761904761905,0.725308641975309,0.964876033057851
"HOXB8",6.46265437239887e-05,0.0282556346418225,0.999987330279195,1,0.33,0.621923620933522,0.764285714285714,0.787037037037037,0.590909090909091
"GDAP1",0.00155841822775519,0.00969536701196875,0.999972786860735,0,0,0.504950495049505,0.789285714285714,0.691358024691358,0.634297520661157
"MZB1",1.37412357513502e-06,0.0560890529862113,0.999991835286198,1,0.33,0.762376237623762,0.860714285714286,0.851851851851852,0.758264462809917
"RNASEL",6.91716621266325e-17,0.116888301392978,0.999988361985339,0,0,0.821782178217822,0.998809523809524,0.888888888888889,0.997933884297521
"DLX6",0.00294967495958044,0.0129920483150301,0.999982545800613,0,0,0.514992927864215,0.697619047619048,0.743827160493827,0.475206611570248
"ULBP2",1.57842174239904e-09,0.0909663714368138,0.999992633430388,1,0.33,0.66011315417256,0.788095238095238,0.950617283950617,0.632231404958678
"CIDEA",0.00380312459506608,0.0112344115069311,0.999980420542926,0,0,0.375601131541726,0.610714285714286,0.848765432098765,0.324380165289256
"KLF15",0.134183998115746,0.00202784516865505,0.999958312381474,1,0.33,0.349823196605375,0.594642857142857,0.712962962962963,0.296487603305785
"GLP2R",3.56133583082169e-06,0.0383205915139485,0.999987957748707,1,0.33,0.493988684582744,0.68452380952381,0.981481481481482,0.452479338842975
"PCDHB8",0.0659305457178645,0.00436725726042554,0.999974758272132,1,0.33,0.361280056577086,0.601785714285714,0.703703703703704,0.308884297520661
"BCL2L10",0.00385912409808832,0.00761257051007179,0.999969956931149,0,0,0.549363507779349,0.719047619047619,0.757716049382716,0.512396694214876
"ULBP1",0.00498503732945479,0.00952512298083069,0.999977711687384,1,0.33,0.251485148514851,0.533333333333333,0.873456790123457,0.190082644628099
"CHRM2",0.000197715869847699,0.0317366309423608,0.999990579666785,0,0,0.465346534653465,0.877380952380952,0.666666666666667,0.787190082644628
"ATOH1",8.72123875155061e-05,0.0359700377282154,0.999990976365021,1,0.33,0.618811881188119,0.804761904761905,0.762345679012346,0.661157024793389
"LY6G6E",0.451394447639712,0.000656124103081857,0.999948395922736,1,0.33,0.37942008486563,0.613095238095238,0.773148148148148,0.328512396694215
"FFAR2",0.00134251091521235,0.0162595461380851,0.999984410299354,0,0,0.576096181046676,0.735714285714286,0.833333333333333,0.541322314049587
"MCHR1",0.755319303881819,5.20581688214514e-05,0.999761606822717,1,0.33,0.198019801980198,0.552380952380952,0.5,0.223140495867769
"P2RX2",0.016053801548131,0.00439848709427054,0.9999605974003,1,0.33,0.291584158415842,0.558333333333333,0.851851851851852,0.233471074380165
"GDNF",0.00102319607498187,0.0106048461897908,0.999973569411382,0,0,0.48019801980198,0.807142857142857,0.675925925925926,0.665289256198347
"MTNR1A",0.213783323848991,0.00152382821636929,0.999957330461986,1,0.33,0.182743988684583,0.49047619047619,0.712962962962963,0.115702479338843
"NPFFR1",0.0057924642520965,0.00809535187127235,0.999974146108156,1,0.33,0.346958981612447,0.592857142857143,0.882716049382716,0.293388429752066
"PCDHB12",0.00146870414217277,0.00952231546270512,0.999971966799621,0,0,0.5,0.818452380952381,0.688271604938272,0.684917355371901
"S1PR5",2.67948793967472e-05,0.0171329230590839,0.999975123713782,0,0,0.658203677510608,0.786904761904762,0.800925925925926,0.630165289256198
"ADAMTS12",2.051376435516e-16,0.17565305052863,0.99999339997974,1,0.33,0.831683168316832,0.971428571428571,0.895061728395062,0.950413223140496
"OR51E2",0.138518072917965,0.0015488166321836,0.999945534304959,1,0.33,0.257425742574257,0.632142857142857,0.537037037037037,0.361570247933884
"CDCA3",1.15428039873921e-14,0.093081367349776,0.99998717976255,0,0,0.673267326732673,0.969047619047619,0.796296296296296,0.946280991735537
"KLK15",6.64712267373369e-05,0.0225490383745134,0.999983523226607,1,0.33,0.569306930693069,0.823809523809524,0.731481481481482,0.694214876033058
"CCL24",9.66554536296595e-07,0.0610670878434751,0.999992454728928,1,0.33,0.495049504950495,0.878571428571429,0.685185185185185,0.789256198347107
"P2RY4",3.81950230230368e-05,0.023595265451456,0.999983319019883,1,0.33,0.411881188118812,0.633333333333333,0.876543209876543,0.363636363636364
"IL37",0.153951325616734,0.00154451202961696,0.999948432976081,1,0.33,0.376237623762376,0.614285714285714,0.611111111111111,0.330578512396694
"MYL12B",1.0111589653812e-10,0.0356206757279999,0.999973708374231,0,0,0.621287128712871,0.981547619047619,0.763888888888889,0.96797520661157
"KPNA3",1.70257892103977e-08,0.0246130674098574,0.999970101244889,0,0,0.806930693069307,0.884523809523809,0.87962962962963,0.799586776859504
"CDCA8",1.62853242526773e-07,0.0286571332620279,0.999978209402002,0,0,0.564356435643564,0.919047619047619,0.728395061728395,0.859504132231405
"ZMIZ2",7.64369377150377e-10,0.0358509196851001,0.999976416352815,0,0,0.752475247524752,0.921428571428571,0.845679012345679,0.863636363636364
"BHLHE41",1.04648064945344e-08,0.0430700199644053,0.999983520244162,0,0,0.806930693069307,0.910714285714286,0.87962962962963,0.84504132231405
"EIF4EBP1",2.05756556000249e-09,0.0470852482928307,0.999983602421972,0,0,0.777227722772277,0.925,0.861111111111111,0.869834710743802
"GDF15",1.55650179744945e-16,0.211069813046646,0.999994884222161,1,0.33,0.717821782178218,0.998809523809524,0.824074074074074,0.997933884297521
"CACNG4",0.0166651596279948,0.0057005530981835,0.999970482953161,1,0.33,0.356435643564356,0.675,0.598765432098765,0.435950413223141
"E2F5",2.6210271101714e-09,0.0473671530291946,0.999983943899968,0,0,0.715346534653465,0.925,0.822530864197531,0.869834710743802
"PIPOX",0.000139562043160097,0.0246915596293478,0.999986521032851,1,0.33,0.514851485148515,0.814285714285714,0.697530864197531,0.677685950413223
"WNT6",0.847456105296729,1.53866884369745e-05,0.999521685560073,1,0.33,0.366336633663366,0.630952380952381,0.604938271604938,0.359504132231405
"STAP2",3.02192224328673e-11,0.062778686694632,0.999985344134479,0,0,0.772277227722772,0.972619047619048,0.858024691358025,0.952479338842975
"WDR4",2.77512608044664e-11,0.0611907614230414,0.999984834248169,0,0,0.772277227722772,0.942857142857143,0.858024691358025,0.900826446280992
"ACOT9",6.24870548039146e-05,0.0113562132246657,0.999964483572828,0,0,0.658203677510608,0.786904761904762,0.833333333333333,0.630165289256198
"DONSON",1.03565459743499e-09,0.034202360690722,0.999975551616,0,0,0.752475247524752,0.916666666666667,0.845679012345679,0.855371900826446
"ETV7",0.00544086869651117,0.00622397860791981,0.999965142868161,0,0,0.489214992927864,0.681547619047619,0.759259259259259,0.447314049586777
"SPDL1",5.49928289460902e-12,0.0529367435082798,0.999980698091306,0,0,0.752475247524752,0.938095238095238,0.845679012345679,0.892561983471074
"BRIP1",5.5633387582026e-05,0.0125747534336936,0.999967763563951,0,0,0.608910891089109,0.827380952380952,0.756172839506173,0.700413223140496
"VPS37B",5.12839229938394e-07,0.0266635777272906,0.999978309620751,0,0,0.792079207920792,0.879166666666667,0.87037037037037,0.790289256198347
"COL5A2",4.8176904784422e-11,0.100947726896052,0.999992072969909,1,0.33,0.845332390381895,0.903571428571429,0.947530864197531,0.832644628099174
"YTHDF1",6.22094153378859e-17,0.0947961069537291,0.999984995199889,0,0,0.826732673267327,1,0.891975308641975,1
"WIZ",1.20965150870537e-10,0.0327875863592658,0.999971456843725,0,0,0.643564356435644,0.972619047619048,0.777777777777778,0.952479338842975
"DOCK6",1.0569577043028e-11,0.0388692616449982,0.999973525085742,0,0,0.836633663366337,0.907142857142857,0.898148148148148,0.838842975206612
"NEFL",0.000516579616658891,0.0160565788176318,0.999981521201926,1,0.33,0.455799151343706,0.660714285714286,0.780864197530864,0.411157024793388
"RAB9A",4.53575643154104e-08,0.0238684388658613,0.999970922880614,0,0,0.727722772277228,0.910119047619048,0.830246913580247,0.84400826446281
"RAB15",8.70570405830245e-09,0.0353240386029953,0.999979104769744,0,0,0.658415841584158,0.954761904761905,0.787037037037037,0.921487603305785
"PGAP3",5.84001290018046e-06,0.0180039023310357,0.999972669563462,0,0,0.574257425742574,0.911904761904762,0.734567901234568,0.847107438016529
"CLPB",1.97356460706697e-05,0.0233669760077095,0.999981867422845,0,0,0.734582743988685,0.83452380952381,0.861111111111111,0.712809917355372
"ZGPAT",0.000229769573036661,0.010216323862433,0.999965929522571,0,0,0.465346534653465,0.857142857142857,0.666666666666667,0.752066115702479
"DCAF15",6.61187628805223e-06,0.0153901664317349,0.999967948064286,0,0,0.420792079207921,0.866071428571429,0.638888888888889,0.767561983471075
"SYT13",0.0129222413782137,0.0063004941507509,0.999971735637496,0,0,0.400990099009901,0.770238095238095,0.626543209876543,0.601239669421488
"MIER2",1.91579033090403e-07,0.0213617119010487,0.999970221621656,0,0,0.514851485148515,0.929761904761905,0.697530864197531,0.878099173553719
"PAIP2B",0.00880224514621957,0.0063506388584656,0.999969276420706,0,0,0.566548797736916,0.729761904761905,0.833333333333333,0.53099173553719
"DENND2A",1.12668621447127e-15,0.122164365035187,0.999989997827854,0,0,0.732673267326733,1,0.833333333333333,1
"ZNF335",0.00193935646059639,0.00756570242370915,0.999965688741405,0,0,0.371287128712871,0.859523809523809,0.608024691358025,0.756198347107438
"WLS",7.07004195462265e-06,0.0183156338667084,0.999973645417533,0,0,0.650990099009901,0.91547619047619,0.782407407407407,0.853305785123967
"NXPH4",0.00908457161477705,0.00662682966064293,0.999970878003822,1,0.33,0.32022630834512,0.576190476190476,0.820987654320988,0.264462809917355
"NPIPB15",0.00932996397772944,0.0056081503523225,0.999965329520632,0,0,0.319306930693069,0.803571428571429,0.575617283950617,0.659090909090909
"CSNK1E",2.79534659143959e-07,0.0278173018269234,0.999978341525537,0,0,0.707920792079208,0.896428571428571,0.817901234567901,0.820247933884298
"KIF18B",1.9715119495725e-13,0.0799410937710836,0.999986233167368,1,0.33,0.648514851485149,0.983333333333333,0.780864197530864,0.971074380165289
"MEX3D",5.67836167311668e-07,0.0229496321858633,0.999974578133073,0,0,0.643564356435644,0.876190476190476,0.777777777777778,0.785123966942149
"PPIEL",3.0449617458829e-06,0.0233715944223293,0.999978296458806,0,0,0.698019801980198,0.830952380952381,0.811728395061728,0.706611570247934
"RACGAP1",1.6276746805843e-12,0.05976223885985,0.999982288069434,0,0,0.638613861386139,0.969047619047619,0.774691358024691,0.946280991735537
"PRND",0.00477059190962354,0.00906424362277084,0.999976229654504,1,0.33,0.291584158415842,0.558333333333333,0.842592592592593,0.233471074380165
"AMIGO2",1.08329730909923e-06,0.0464892545079987,0.999989384983385,1,0.33,0.475247524752475,0.913095238095238,0.672839506172839,0.849173553719008
"MRPL17",1.28411719480812e-19,0.101300747160237,0.999983396478936,0,0,0.905940594059406,0.994047619047619,0.941358024691358,0.989669421487603
